Drug,Pathway,Species,edgeLength,IoOS,OoOS,RoOS,drug
diltiazem [extracellular region],Activation of kainate receptors upon glutamate binding,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Reuptake of GABA,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"GABA synthesis, release, reuptake and degradation",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Transfer of LPS from LBP carrier to CD14,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Activation of C3 and C5,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Alternative complement activation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Regulation of Complement cascade,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Complement cascade,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Advanced glycosylation endproduct receptor signaling,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Detoxification of Reactive Oxygen Species,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Negative regulation of FGFR4 signaling,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],betaKlotho-mediated ligand binding,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by ERBB4,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],LGI-ADAM interactions,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Regulation of signaling by NODAL,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by NODAL,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Digestion of dietary lipid,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Digestion of dietary carbohydrate,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Activated point mutants of FGFR2,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Regulation of insulin secretion,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Elastic fibre formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Anchoring fibril formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Fibronectin matrix formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Extrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Intrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Common Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Formation of Fibrin Clot (Clotting Cascade),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Growth hormone receptor signaling,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],FLT3 Signaling,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],PPARA activates gene expression,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"Synthesis, secretion, and deacylation of Ghrelin",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Metabolism of Angiotensinogen to Angiotensins,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Insulin processing,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],"Incretin synthesis, secretion, and inactivation",Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Peptide hormone metabolism,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Potassium transport channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Classical Kir channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Activation of G protein gated Potassium channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],G protein gated Potassium channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],ATP sensitive Potassium channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Ca2+ activated K+ channels,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],TWIK-related alkaline pH activated K+ channel (TALK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],TWIK-related spinal cord K+ channel (TRESK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Tandem pore domain halothane-inhibited K+ channel (THIK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],TWIK-releated acid-sensitive K+ channel (TASK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],TWIK related potassium channel (TREK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Interaction With Cumulus Cells And The Zona Pellucida,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Antagonism of Activin by Follistatin,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Signaling by Activin,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Transport of glycerol from adipocytes to the liver by Aquaporins,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Erythrocytes take up oxygen and release carbon dioxide,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],O2/CO2 exchange in erythrocytes,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Scavenging of heme from plasma,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Scavenging by Class F Receptors,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Scavenging by Class B Receptors,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Scavenging by Class H Receptors,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Scavenging by Class A Receptors,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],Binding and Uptake of Ligands by Scavenger Receptors,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
diltiazem [extracellular region],SHC1 events in ERBB2 signaling,Homo sapiens,2.0,0.1636559908738094,0.11260974930771665,0.1679197383671697,diltiazem
isradipine [extracellular region],DAG and IP3 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],WNT5A-dependent internalization of FZD4,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Negative regulation of TCF-dependent signaling by WNT ligand antagonists,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TCF dependent signaling in response to WNT,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Regulation of actin dynamics for phagocytic cup formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Negative regulation of FGFR1 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Negative regulation of FGFR2 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by the B Cell Receptor (BCR),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Negative regulation of FGFR3 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by ERBB2,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Interleukin-6 family signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Interleukin-38 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Interleukin-37 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of GABAB receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],GABA B receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],GABA receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Highly sodium permeable acetylcholine nicotinic receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Highly calcium permeable nicotinic acetylcholine receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of AMPA receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"Glutamate binding, activation of AMPA receptors and synaptic plasticity",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of NMDA receptors and postsynaptic events,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],VEGFR2 mediated cell proliferation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],VEGFR2 mediated vascular permeability,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Presynaptic function of Kainate receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of Ca-permeable Kainate Receptor,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of Na-permeable kainate receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Ionotropic activity of kainate receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of kainate receptors upon glutamate binding,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Reuptake of GABA,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"GABA synthesis, release, reuptake and degradation",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Transfer of LPS from LBP carrier to CD14,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of C3 and C5,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Alternative complement activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Regulation of Complement cascade,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Complement cascade,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Advanced glycosylation endproduct receptor signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Detoxification of Reactive Oxygen Species,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Negative regulation of FGFR4 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],betaKlotho-mediated ligand binding,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by ERBB4,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],LGI-ADAM interactions,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Regulation of signaling by NODAL,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by NODAL,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Digestion of dietary lipid,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Digestion of dietary carbohydrate,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activated point mutants of FGFR2,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Regulation of insulin secretion,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Elastic fibre formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Anchoring fibril formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Fibronectin matrix formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Extrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Intrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Common Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Formation of Fibrin Clot (Clotting Cascade),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Growth hormone receptor signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],FLT3 Signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],PPARA activates gene expression,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"Synthesis, secretion, and deacylation of Ghrelin",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Metabolism of Angiotensinogen to Angiotensins,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Insulin processing,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],"Incretin synthesis, secretion, and inactivation",Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Peptide hormone metabolism,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Potassium transport channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Classical Kir channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Activation of G protein gated Potassium channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],G protein gated Potassium channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],ATP sensitive Potassium channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Ca2+ activated K+ channels,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TWIK-related alkaline pH activated K+ channel (TALK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TWIK-related spinal cord K+ channel (TRESK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Tandem pore domain halothane-inhibited K+ channel (THIK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TWIK-releated acid-sensitive K+ channel (TASK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],TWIK related potassium channel (TREK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Interaction With Cumulus Cells And The Zona Pellucida,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Antagonism of Activin by Follistatin,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Signaling by Activin,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Transport of glycerol from adipocytes to the liver by Aquaporins,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Erythrocytes take up oxygen and release carbon dioxide,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],O2/CO2 exchange in erythrocytes,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Scavenging of heme from plasma,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Scavenging by Class F Receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Scavenging by Class B Receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Scavenging by Class H Receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Scavenging by Class A Receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],Binding and Uptake of Ligands by Scavenger Receptors,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
isradipine [extracellular region],SHC1 events in ERBB2 signaling,Homo sapiens,2.0,0.0947485292656362,0.05749613990060293,0.07001010023255977,isradipine
nifedipine [extracellular region],DAG and IP3 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],WNT5A-dependent internalization of FZD4,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Negative regulation of TCF-dependent signaling by WNT ligand antagonists,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
